1.837266557187912375e-02,1.435360573283453629e-02,3.357960350727716425e-02,-3.336681497763431536e-02,-3.467331806388290055e-02,4.636041501850804436e-02,3.225170553180582711e-02,6.767139662696620983e-02,-3.785172044318740880e-02,3.073228747152676431e-03,-4.547978517026495665e-02,-5.384422069877756178e-02,5.934823804766675009e-02,-7.763135687701949728e-02,-1.038148184115268713e-02,-5.002376243490510438e-02,-2.030159517822325080e-02,9.219242373217639841e-04,3.782437311783477807e-02,9.219693157082585813e-03,-1.886990004060207574e-02,-1.958280408733733668e-03,2.934228872349717299e-03,1.874026592079065887e-03,5.193769092380251008e-03,-5.283980043187743586e-02,6.908837884724339934e-03,-2.012214731497672868e-02,-4.184206016310356574e-02,-1.104573154690905064e-02,2.301009869797750879e-03,-1.574020972147760142e-02,-7.087208948730258640e-02,-4.692119789775189148e-02,3.076583785528996806e-02,-4.401822732008977418e-02,-3.750059139344435327e-02,4.575450229944241082e-02,2.606408141458024449e-02,-8.073084685217765677e-03,3.773177521498419923e-03,2.039827147240915947e-02,-3.465358620576890897e-02,-3.861479930557073365e-02,2.911872817267561683e-02,4.453812252118560799e-02,-2.500144982614087037e-03,-5.087042217871337590e-02,4.450344964382826375e-03,1.175879564223579823e-02,-6.160421052875404702e-02,1.129518853510209919e-02,2.321840200722807140e-02,2.956798831865956739e-02,1.913978216204209604e-02,-3.210500906839630630e-02,-2.155214644882481878e-02,1.492605798163096700e-02,4.621752263205643196e-02,4.065337320455054276e-02,2.314277219740766903e-02,-4.027335786660025257e-02,1.345773263428908482e-02,5.425461451917677064e-02,4.821050036590850130e-02,-4.139574231690861666e-02,2.083816334044957114e-02,-1.530522172685225279e-02,8.294687787110087418e-03,4.282361149540004491e-02,-9.124404377900922902e-02,1.331258504862496521e-02,1.758365233407926248e-02,-8.054799139859045165e-02,7.574407733293757328e-02,-7.293160410961518902e-02,-5.994449374085460136e-02,-1.450166766796330900e-02,2.582766722600199349e-02,1.455555368582321825e-02,-8.387359402083825050e-03,2.057237624432800907e-02,1.624964158272916223e-02,4.695080889032007820e-02,2.145363045294310100e-02,2.011842934763064319e-02,1.274157413714926967e-02,7.697694976097731873e-03,1.308004565621562372e-02,6.454063678678083338e-02,-1.476125078656063960e-02,3.131965421459171478e-02,-2.485010113138768142e-02,-1.323800518738703011e-02,6.685187471386538904e-02,-2.358512017061298316e-02,1.005151056804099580e-02,-1.518070958553150752e-02,3.252306943117738713e-02,-5.691064927560027936e-02,-2.971842220774224570e-03,2.241189136196853476e-02,-1.437984319565967228e-02,-7.062481439805648464e-02,-6.951471196139158426e-02,-3.223997618231543797e-03,-1.035365385249152788e-02,4.185870368602417901e-02,-3.731669982189768364e-02,-3.669117290116411662e-02,1.595901715989596348e-02,2.107900298354138668e-02,-6.305999323728361805e-02,6.122266306064630403e-02,-5.083978258602374171e-03,-5.804100278120399165e-02,3.755108082971905792e-02,3.256617569123593237e-02,-3.651704254147385836e-02,1.927292534366302837e-02,-3.470730861369111103e-02,-3.214639390627468951e-02,9.913696626805382217e-02,-1.342625514238808548e-02,-9.046216896178257624e-03,4.384121054173951981e-02,-1.030431571989381435e-02,6.468433620523288130e-03,-2.838584480645735958e-02,-3.744442820359814711e-02,-2.279248203037661982e-03,1.148934650028453006e-02,5.305961757798605821e-02,-2.457591840088840102e-02,-5.480158401267724855e-02,-4.314679816617612851e-02,1.120806149053737814e-02,-4.515822718003424663e-02,-2.232546332238998996e-02,6.087635510635711067e-02,1.313116322938047940e-02,-3.607126172116289359e-02,-1.875225640139919353e-02,-4.087602600737150205e-03,2.117193822582062041e-02,-4.237897442789893138e-02,-1.280351074469409343e-02,1.597702877727030096e-02,3.909223989286665646e-02,-9.819790720314369031e-03,-3.668924638217863771e-02,-8.437743203123257082e-03,-3.178336238340216668e-02,2.236774910668908392e-02,-2.419306803916256715e-02,4.761819236412655199e-02,-5.578552266904812131e-03,3.629192205271352528e-02,-1.493754506103162766e-02,-3.856575154002032935e-02,9.003105360021296591e-03,1.459546732002651656e-02,-3.738833648298462570e-02,4.524945851241830158e-02,-6.997480203250151798e-02,-6.061426895448298463e-02,2.965100865208080902e-02,1.066603160648843529e-02,7.498273009343940643e-02,-1.638975173289065369e-03,-3.710426820110108992e-02,-9.020022715779750077e-04,1.055277001162223220e-02,-3.382602368726033565e-02,-6.908832564068333182e-02,4.444872048657545760e-02,-1.743819701521256635e-02,-1.308903232090976275e-02,-2.027187719325291779e-02,1.586684060697674632e-03,9.526633924577436810e-03,4.492464434276881996e-02,-4.113605948486693392e-02,8.374124210706646726e-03,-2.341102056262759495e-02,-5.206265311709343951e-03,4.509090298331133034e-02,2.851055741588384360e-02,-4.231827570978864694e-02,1.311800373482669736e-02,1.589327185011457297e-02,6.923142155919742580e-02,1.999559148937142539e-02,-4.183864174125746793e-02,1.380612009017136458e-03,-1.908235043961312508e-02,-2.399107556699590221e-02,4.005641608261670955e-02,-3.303810370226145654e-02,-7.511649394504645028e-02,4.191508479079272126e-02,2.074189145630704958e-02,1.709940459301731441e-02,1.153650833742098439e-02,-3.627315645721421872e-02,3.341135701740918090e-02,1.263913547976085704e-02,-4.934785203173072676e-02,-3.869087336701679952e-02,6.698558305188406954e-03,2.678045770613510929e-03,3.781154675974211614e-03,1.045795405446145812e-02,-4.593467773319929309e-03,5.362505210020972017e-03,-1.879981071776928988e-03,-6.463268882698135209e-02,-3.227627056691007718e-02,-6.863063588216498055e-03,-1.951273871596524712e-02,-2.402767690075369861e-02,-3.009692413151723867e-02,1.264480485988783405e-03,2.872437113852453414e-02,-8.775722338696183636e-03,1.970868199062165635e-02,2.878107004742800831e-02,2.591137608971640777e-02,2.024229794056258205e-02,6.489347290427173454e-02,1.929339896526816511e-03,-4.239475947033598258e-02,-1.162799273878573590e-02,5.800749608877153046e-02,-1.655552295540148582e-03,5.596296049262380196e-02,-1.209611752373425386e-02,-1.602479269131636130e-02,-2.360322116995418329e-02,-7.952839145352665626e-04,-3.624610451347629742e-02,1.813424119187575720e-02,-2.535908609412073841e-02,3.643373021416963092e-02,-6.315032527516631355e-02,-4.052547040806373999e-03,2.953830146446372040e-02,-1.773032910623195679e-02,2.582561566511853979e-02,2.231836956587563564e-02,-2.556039317545694134e-02,9.012717905986815034e-03,4.467382431464862746e-02,1.428882671862533559e-02,7.048603915162592699e-04,-1.881088867559841532e-02,7.131969689889747915e-03,5.510425284850865857e-02,-6.286811276706509577e-02,-1.836005752054642448e-02,-2.057482735957412434e-02,4.761735249387124419e-02,3.634693033725816536e-02,1.490389177153501332e-01,5.129165658098467501e-02,-3.456002650092291489e-02,4.393394457016274596e-02,9.998116335363295762e-03,9.251128990963823975e-03,-5.334701000992457531e-02,-3.693559181704394057e-03,-2.665218737828229864e-02,-1.046962726388731696e-02,1.246292181839267904e-01,-1.241484860402502707e-02,-2.729293807594298030e-02,9.566253718752908142e-03,-2.725081600246836294e-02,-2.613044430372395491e-02,-6.770465158247207516e-02,3.289942374430381011e-02,6.292307295082701785e-03,4.351762925201487636e-02,6.946105136584372619e-02,3.861289111015556164e-02,3.745561582238537274e-02,1.935847680837749114e-03,3.496519580163559571e-02,7.424377609402368265e-05,-1.635411357749125272e-02,8.781255121479212937e-04,1.380007956367986129e-02,-1.483697736814833246e-02,3.615029000979166473e-04,-1.116167530897556499e-02,-3.280485726771497496e-02,1.128349128484913699e-02,1.965330471382175422e-03,1.542310883412873618e-02,-1.818078849548316819e-02,3.701583118990119884e-03,-8.421709808280328224e-02,2.543344071435449470e-03,-2.735760109198341269e-02,-9.521812263488820330e-03,-2.963702398930629853e-02,-2.596580125563528740e-02,-2.100301304300912220e-01,-3.270457446354148312e-02,5.340430895212715245e-02,2.021260832143292538e-02,3.413710268021380445e-02,-3.497314239778585160e-02,2.308690591349003840e-02,7.841028427464509856e-03,3.368504405046378412e-04,-9.379797287636704867e-03,5.158554907783036983e-04,2.545984461567863538e-02,-2.703402359978499328e-02,3.412137062555804790e-02,1.540305851858886181e-02,-1.312079615084332448e-02,-2.366926179977319605e-02,-1.240792082953585604e-02,-1.888318370218718687e-03,-4.897316478653235272e-02,-5.658744257957380036e-02,1.780908092549579255e-02,-3.760521508429093968e-02,6.542088404951061989e-03,4.747078793987217354e-02,-2.160267833899652198e-02,6.271429412256231128e-03,-4.314063344692241342e-02,3.567638884427076773e-02,3.735762850743428592e-02,9.705887370689447735e-03,8.504864441437706701e-03,-5.731851871243125174e-02,9.532855586226587907e-03,1.674326397735002771e-03,-6.631307008544801151e-02,3.645413126677202187e-02,-1.659420473263290355e-02,-4.849504785033222770e-02,-1.388555924802819391e-02,5.365225068274364489e-02,-2.415266989209118378e-03,-3.819844914492243060e-02,-3.464225619134748274e-02,-1.283757912434584612e-02,2.778915393400187978e-02,1.829302058834620520e-02,4.614839308987495059e-02,-3.471227562822465362e-02,-5.211012066024319628e-02,-5.738183133339087166e-02,1.988929263019673273e-03,-1.787569981122915513e-02,-1.085994830978799508e-02,5.064067052962090837e-02,1.142678798254168245e-02,1.610062148920588312e-02,1.943689952113598213e-02,1.389348850240962503e-02,1.460324764054899381e-02,-9.220462071807124932e-03,2.563404192144998900e-02,-3.715792625933811433e-02,1.452619590829249893e-02,6.902158870026881519e-03,-1.852531039052801240e-02,-4.684045723737399747e-02,1.411429758746081745e-02,-2.658890257908958421e-04,-3.591257934621117955e-03,1.385219176050945210e-02,9.510263699100057061e-03,-5.871536565368319985e-03,1.431124628494934408e-04,-1.086085064896614993e-02,-9.741747285464683395e-03,1.333148718590347268e-02,-5.482682512805032819e-03,4.876314205093444654e-02,-1.779620049144535476e-02,-9.055331850428281412e-03,1.009487328446438334e-02,1.209085914602691693e-02,5.204013883371007808e-03,4.593629135860883422e-03,-2.848985414108759148e-02,-2.940603140108938654e-02,-4.948378066518066554e-02,2.547714884286698955e-03,-5.672784276823399779e-02,-2.728311070714666692e-02,9.452253703069448884e-03,-7.172523098728460396e-03,-1.021676350948288146e-02,6.820482016756292121e-02,6.441067200626443556e-02,1.021309655172837269e-02,-2.639231538050485285e-02,-6.770526191848157821e-03,-4.727322040135976955e-03,-8.572807357619052424e-03,3.260721555990807319e-02,7.844167537454493216e-03,1.126853573149270114e-02,3.896380215272519931e-03,-3.199274543438562074e-02,-4.953257133722800687e-02,6.994421143320505435e-03,-1.229181936338862198e-02,-8.693219491932996368e-02,4.232119083812019289e-03,5.119673020914648071e-02,-3.374280043646470106e-02,3.259356113118878559e-03,-3.701679964448772314e-02,9.322963925578376179e-03,-2.148169035805797683e-02,9.289656357961318875e-03,2.683015966245446901e-02,3.447482810220038607e-02,-7.781958086185218094e-03,5.422716053203974207e-02,1.826218672198310841e-02,-3.306241571902190923e-02,1.126369915244684709e-02,-4.464973223966330063e-02,2.332248494056211614e-03,6.345237346973192638e-02,8.429119184256475203e-03,4.221559546911213094e-03,-2.757868436905482751e-02,3.754441148100894077e-02,9.531621863774358133e-03,1.524584734895093573e-02,4.540131917313448146e-02,-5.737730094125932656e-03,-4.188626873551985720e-04,-1.952920856090835725e-02,-2.640009266763255341e-02,3.605066557690961293e-02,1.766299210386276450e-02,-3.147987279624597790e-02,7.293648753599426583e-03,6.095350973317993637e-02,2.867736255078248957e-03,-3.964420189654085935e-02,5.173772180527649867e-02,1.872417761937899411e-02,1.890888719520888994e-02,3.137036841734648727e-03,5.314511682443524496e-03,-2.501434939403619079e-02,-1.824313982400211850e-02,-1.421273349598520946e-02,-3.912061258460990121e-02,-2.456741712903469030e-03,-3.559862739786979341e-02,-1.835148645044418561e-02,-1.159146233617335160e-02,-3.842921835245220654e-03,-4.833211914998042369e-02,-2.461054206470710340e-02,-9.209148016463485076e-02,9.173516010480006755e-02,2.840498315533063981e-03,-1.259819603734915056e-02,4.798211741913402384e-03,-2.041823058746350568e-03,-1.941150385322017169e-02,-3.081304833721164316e-02,-4.389774975857232975e-02,-8.570562605621018931e-03,-2.912669203591076658e-02,6.004477599512728081e-02,-2.639881526620578567e-02,-4.291718731435530121e-03,2.700943919903696366e-02,-7.071843584756214336e-03,2.669581822915423815e-06,-5.911870467018872505e-02,-9.621524301829890991e-02,-4.430153894901005251e-02,-1.421537462738193310e-04,3.440693620723760809e-02,-2.172381285785278046e-02,2.032474577176018871e-02,-1.249950244713816765e-02,-3.128048935592347979e-02,4.871781230133866158e-02,-2.450064537644140727e-02,1.666809187554176702e-02,-3.847435218563542703e-02,-2.001385294329969047e-02,1.545764558053994381e-04,9.082635895257967773e-02,-3.175536296286326360e-02,5.543775283649787777e-02,8.798256515704280453e-03,-2.519347547511850693e-02,-2.296355845155902478e-02,2.008345238087988916e-03,2.127408397850514415e-02,-5.256464008079161226e-03,1.046844272280269628e-03,2.106133722647215989e-03,-4.755087071806121668e-02,6.105777999620821961e-02,-5.763467384241137805e-04,1.368544530077266336e-03,4.887472190507138187e-02,-3.029364860274946867e-03,2.764803306954346368e-02,5.707433121980690777e-03,-2.222380693475967811e-02,-1.964878961941357235e-02,2.025261979567173631e-02,-1.196264361924385608e-02,1.893742617798269828e-02,-1.324850958945833143e-02,-3.279431868706097347e-02,-5.535942322212729014e-03,2.723547763230418917e-02,-1.321101894844739196e-03,-6.767622244577725654e-02,-5.561556502685026382e-02,6.518125980880801196e-02,-9.194591250007143682e-03,3.376173876249414368e-02,2.171206262317353433e-02,4.293865168490455797e-02,-5.520995903091142909e-02,-1.335333046610962249e-01,-9.693912029687244691e-02,1.633731732944239748e-02,-3.550589445218493151e-02,4.510535543731683528e-02,2.682374653396564501e-02,6.021787308533197575e-02,3.411586770821396775e-02,3.668742633077360510e-02,2.148324185682511447e-02,8.636868478810021815e-03,3.923583431271054911e-02,-8.346228359630551707e-03,5.774162214084711982e-03,2.048316165479672699e-02,5.383530247706249522e-02,3.958032726060905365e-02,-5.274813496839775989e-02,-3.013393755505792276e-02,-5.451763967178127612e-02,4.398806909194254156e-02,1.791859773728660165e-03,-5.259403627318966212e-02,5.926179258307564396e-02,-2.902762082400554139e-02,3.464765847681121336e-02,-3.655016671356853871e-03,-3.507607012449780182e-02,1.727882296340719007e-02,-2.206147816464405428e-02,-5.061819380025567999e-02,4.132203246231590764e-03,4.866856543795451684e-02,1.694640320684113674e-02,1.425274860587538023e-02,2.590527465817130115e-02,2.196639387442280919e-02,-1.043093584492036860e-02,-1.729962882305282820e-02,3.638412661362996209e-02,3.124426853431613513e-02,-7.582637033706435270e-02,-3.548906003145022720e-02,6.465088735374564972e-03,-3.795389886269882884e-02,-7.953776695326068846e-02,-7.101297040595531962e-02,1.874941810204487245e-03,-9.070105421095679341e-03,-1.484289083125752036e-02,3.262312699220028256e-02,-6.287143345441116582e-02,2.579539845437797338e-02,5.781656456434631358e-02,1.560442403362764449e-02,1.435880139044764907e-02,3.573303044352156566e-02,1.529593560312479152e-02,-1.653023324874478006e-02,5.367338921775136398e-03,1.275681790508075356e-02,5.129016903212137157e-02,3.001454103038762172e-02,-2.149134366002456928e-02,-4.862423507104773890e-02,1.478833842334140516e-02,-2.578982479201041150e-02,2.458313648622069761e-02,2.951557727282357046e-02,-4.911976459481333379e-02,2.894008116433753695e-03,6.636916704570715655e-03,-2.117904749538068385e-02,-4.521512744928735117e-02,4.864273986338268560e-03,-4.117786093011329557e-02,8.407417756884794785e-03,5.944817186369260459e-02,7.833208701533140965e-04,4.318124186127161868e-02,6.808231273126252175e-03,2.141688574301209291e-02,-3.179350403121584956e-02,-1.417333054997206229e-02,-2.696964715575127236e-02,7.782179948134185232e-02,-1.860695709913447182e-02,6.584639601685997670e-03,1.127654522584583055e-02,-8.906188575562629106e-02,4.099540813586223520e-02,1.273906890466421082e-02,-1.254340028493215742e-02,3.095431447806542072e-02,1.381719590680409102e-02,-5.799498796794228667e-02,1.174929541645635123e-01,-7.663977074947568580e-02,5.557411618859445929e-02,4.738603121764889924e-03,-1.137074912535916173e-02,7.222002694760222552e-02,4.903316310791872024e-02,-7.043228425293040704e-03,-1.967433710532828783e-02,-5.233579954401222645e-02,-7.380521828891174752e-02,-1.369552620244800928e-02,4.132821280946774589e-02,5.697611328831742733e-02,1.813220341722236728e-02,5.883359667870616955e-02,2.073425975153988035e-02,3.039907106209015566e-02,-5.061643531298639850e-03,-1.485241982667786891e-02,6.612708230140434615e-03,8.612301399494849902e-04,-1.732403073787314868e-02,-1.036260698792986282e-02,2.499891299109491954e-02,2.590719110672663750e-03,1.213217069135739013e-04,-4.907823835019341913e-02,-2.014868160827454693e-02,-2.776155207689633142e-02,8.729630706112930655e-03,2.266147884984812816e-02,-5.436983238933621419e-03,-6.683858354213048636e-03,1.236620100121298832e-02,5.337282249239141269e-02,3.421853806341886711e-02,8.537217844147735810e-03,-4.000785907492854926e-02,-4.919092870206018264e-03,4.112832229933624517e-02,9.054748863876539364e-03,-6.059225587772627125e-02,-1.594107587678109182e-04,-1.019839385599385743e-02,3.123758834410690285e-02,-5.803153385174297796e-02,2.422786350725981627e-02,3.433468266097161603e-02,6.555986526409061932e-03,1.368325633195048574e-02,8.705016703222333285e-02,-9.701174041393211683e-03,2.118949047945675040e-02,4.683166246735649685e-02,-3.203008661212529418e-02,2.659996854179447548e-02,-5.321540180780666082e-03,-3.503693703833550555e-02,1.650495692465623124e-02,-4.002126642449014421e-02,-2.429372242630540440e-02,1.503898076320554604e-02,-1.602526699968678109e-02,-2.063040344322298117e-02,5.224987508552906418e-02,-2.467195537108211531e-02,-2.093318810569639449e-02,-2.720731861124385184e-02,1.040837289246794757e-02,-2.718468732780846692e-02,5.233913961477579257e-02,-1.710569468197933179e-02,3.848499452918507230e-02,-8.573099504799017515e-03,7.424291688488426910e-02,1.141419181383607380e-02,-4.322076634814402823e-02,-2.259651346026551183e-02,-4.361757401365929515e-02,1.094494311875443722e-02,-1.143029494804074196e-02,2.548153941915160328e-02,-4.165288092246959006e-02,-5.052342465150300860e-02,-2.835211290668170764e-02,-4.039295929765275572e-02,1.002779173582372778e-02,-3.709200452885143967e-02,-5.931164187744301930e-03,7.824827997261534981e-03,2.623213886855686738e-02,-2.077555217147274494e-02,-1.034194740423439486e-02,4.794820857269317671e-02,1.561175905012427215e-02,1.287271848317979870e-03,1.922375181570271790e-02,2.081682096305959018e-02,-2.542763741494696861e-02,-1.122162237061823109e-02,-5.741289849250544308e-02,4.348906897268030314e-02,1.096094899515388972e-02,-5.597584199859205641e-03,-1.896092391292943102e-02,-2.894186137632893605e-02,-7.380580702485561861e-02,8.232574166371965652e-02,-5.378280541329700376e-02,9.695679972706660460e-03,-5.558222490987806130e-02,4.330561622606478311e-02,-2.825772547219578294e-04,2.392170849850678866e-03,-1.753725769212609656e-02,1.706633830674220142e-02,3.436015224358028586e-02,-1.989410778087052217e-02,-6.298213258433629086e-03,4.251854941733990839e-02,4.228165482033468398e-02,-6.603388020932986213e-02,2.623768185588448015e-02,1.742959131733758799e-02,1.164685105469955885e-02,-4.381684639354619000e-03,-1.398829020948581933e-03,-2.412001620233927834e-02,-2.144569021365295633e-03,-1.046522203529948354e-02,-1.208782173225196946e-02,-5.927725892801807839e-02,3.436088725899327789e-02
